ORDER_NUMBER,ORDER_TYPE,ORDER_DESCRIPTION,ISSUE_CODE,ISSUE_DESCRIPTION,MAINT_ACTIVITY_TYPE,MAINT_ACTIVITY_DESCRIPTION,ORDER_CREATE_DATE,ORDER_CREATE_TIME,JOB_PRIORITY,SUBURB,STREET,HOUSE_NUM1,HOUSE_NUM2,POSTCODE,FITTER_DISTRICT,WORK_TIME_ELAPSED
401568787,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190820,18:38:42,C,LEICHHARDT,HUBERT ST,83,U 2,2040,320,0
401568787,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190820,18:38:42,C,LEICHHARDT,HUBERT ST,83,U 2,2040,320,0
401568787,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190820,18:38:42,C,LEICHHARDT,HUBERT ST,83,U 2,2040,320,0
401568787,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190820,18:38:42,C,LEICHHARDT,HUBERT ST,83,U 2,2040,320,0
401572115,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190823,18:52:11,C,NORTH ROCKS,NORTH ROCKS RD,328,,2151,450,0
401572115,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190823,18:52:11,C,NORTH ROCKS,NORTH ROCKS RD,328,,2151,450,0
401572115,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190823,18:52:11,C,NORTH ROCKS,NORTH ROCKS RD,328,,2151,450,0
401572115,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190823,18:52:11,C,NORTH ROCKS,NORTH ROCKS RD,328,,2151,450,0
401565927,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190819,18:48:11,C,BATHURST,BENTINCK ST,94A,,2795,800,0
401565927,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190819,18:48:11,C,BATHURST,BENTINCK ST,94A,,2795,800,0
401552902,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190805,18:40:13,C,SYDNEY,MARTIN PL,39,SHOP 12,2000,310,0
401552902,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190805,18:40:13,C,SYDNEY,MARTIN PL,39,SHOP 12,2000,310,0
401552902,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190805,18:40:13,C,SYDNEY,MARTIN PL,39,SHOP 12,2000,310,0
401552902,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190805,18:40:13,C,SYDNEY,MARTIN PL,39,SHOP 12,2000,310,0
401572108,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190823,18:52:02,C,CABRAMATTA,CABRAMATTA RD E,90,,2166,240,0
401572108,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190823,18:52:02,C,CABRAMATTA,CABRAMATTA RD E,90,,2166,240,0
401572108,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190823,18:52:02,C,CABRAMATTA,CABRAMATTA RD E,90,,2166,240,0
401572108,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190823,18:52:02,C,CABRAMATTA,CABRAMATTA RD E,90,,2166,240,0
401565939,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190819,18:48:26,C,KOTARA,PARK AVE,89,SHOP 205,2289,501,0
401565939,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190819,18:48:26,C,KOTARA,PARK AVE,89,SHOP 205,2289,501,0
401557540,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190809,18:49:40,C,SYDNEY,MARKET ST,44,,2000,310,0
401557540,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190809,18:49:40,C,SYDNEY,MARKET ST,44,,2000,310,0
401557540,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190809,18:49:40,C,SYDNEY,MARKET ST,44,,2000,310,0
401557540,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190809,18:49:40,C,SYDNEY,MARKET ST,44,,2000,310,0
401569793,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190821,18:37:11,C,PYRMONT,BULWARA RD,134,U 2,2009,310,0
401569793,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190821,18:37:11,C,PYRMONT,BULWARA RD,134,U 2,2009,310,0
401569793,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190821,18:37:11,C,PYRMONT,BULWARA RD,134,U 2,2009,310,0
401569793,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190821,18:37:11,C,PYRMONT,BULWARA RD,134,U 2,2009,310,0
401578148,GMAA,Adds and Alts,543,CHANGE RESIDENTIAL NR METER,MCH,Meter Change,20190830,13:13:32,B,RIVERSTONE,PERERA ST,14,,2765,220,35
401578148,GMAA,Adds and Alts,543,CHANGE RESIDENTIAL NR METER,MCH,Meter Change,20190830,13:13:32,B,RIVERSTONE,PERERA ST,14,,2765,220,35
401567419,GMAA,Adds and Alts,542,CHANGE RESIDENTIAL METER GAS/ CORRECTIVE,MCH,Meter Change,20190820,15:40:40,C,CHERRYBROOK,WATTS PL,5,,2126,435,30
401567419,GMAA,Adds and Alts,542,CHANGE RESIDENTIAL METER GAS/ CORRECTIVE,MCH,Meter Change,20190820,15:40:40,C,CHERRYBROOK,WATTS PL,5,,2126,435,30
401567419,GMAA,Adds and Alts,542,CHANGE RESIDENTIAL METER GAS/ CORRECTIVE,MCH,Meter Change,20190820,15:40:40,C,CHERRYBROOK,WATTS PL,5,,2126,435,30
401567419,GMAA,Adds and Alts,542,CHANGE RESIDENTIAL METER GAS/ CORRECTIVE,MCH,Meter Change,20190820,15:40:40,C,CHERRYBROOK,WATTS PL,5,,2126,435,30
401572412,GMAA,Adds and Alts,542,CHANGE RESIDENTIAL METER GAS/ CORRECTIVE,MCH,Meter Change,20190824,17:53:54,C,KOTARA,JOSLIN ST,80,,2289,501,25
401572412,GMAA,Adds and Alts,542,CHANGE RESIDENTIAL METER GAS/ CORRECTIVE,MCH,Meter Change,20190824,17:53:54,C,KOTARA,JOSLIN ST,80,,2289,501,25
401569302,GMAA,Adds and Alts,542,CHANGE RESIDENTIAL METER GAS/ CORRECTIVE,MCH,Meter Change,20190821,11:14:20,C,AUBURN,GRAHAM ST,36,,2144,210,20
401569302,GMAA,Adds and Alts,542,CHANGE RESIDENTIAL METER GAS/ CORRECTIVE,MCH,Meter Change,20190821,11:14:20,C,AUBURN,GRAHAM ST,36,,2144,210,20
401569302,GMAA,Adds and Alts,542,CHANGE RESIDENTIAL METER GAS/ CORRECTIVE,MCH,Meter Change,20190821,11:14:20,C,AUBURN,GRAHAM ST,36,,2144,210,20
401569302,GMAA,Adds and Alts,542,CHANGE RESIDENTIAL METER GAS/ CORRECTIVE,MCH,Meter Change,20190821,11:14:20,C,AUBURN,GRAHAM ST,36,,2144,210,20
401565934,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190819,18:48:20,C,CHARLESTOWN,VILLA PL,1,,2290,501,0
401565934,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190819,18:48:20,C,CHARLESTOWN,VILLA PL,1,,2290,501,0
401559376,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190812,18:33:06,C,CAMPBELLTOWN,GILCHRIST DR,,,2560,250,0
401559376,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190812,18:33:06,C,CAMPBELLTOWN,GILCHRIST DR,,,2560,250,0
401559376,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190812,18:33:06,C,CAMPBELLTOWN,GILCHRIST DR,,,2560,250,0
401559376,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190812,18:33:06,C,CAMPBELLTOWN,GILCHRIST DR,,,2560,250,0
401577485,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190829,18:53:28,C,WARRIEWOOD,JACKSONS RD,LOT220,,2102,425,0
401577485,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190829,18:53:28,C,WARRIEWOOD,JACKSONS RD,LOT220,,2102,425,0
401546677,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190801,18:36:20,C,BELLEVUE HILL,BIRRIGA RD,4,,2023,310,0
401546677,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190801,18:36:20,C,BELLEVUE HILL,BIRRIGA RD,4,,2023,310,0
401546677,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190801,18:36:20,C,BELLEVUE HILL,BIRRIGA RD,4,,2023,310,0
401546677,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190801,18:36:20,C,BELLEVUE HILL,BIRRIGA RD,4,,2023,310,0
401573258,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190826,18:33:43,C,WEST RYDE,MELLOR ST,12,F 1,2114,440,0
401573258,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190826,18:33:43,C,WEST RYDE,MELLOR ST,12,F 1,2114,440,0
401573258,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190826,18:33:43,C,WEST RYDE,MELLOR ST,12,F 1,2114,440,0
401573258,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190826,18:33:43,C,WEST RYDE,MELLOR ST,12,F 1,2114,440,0
401573237,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190826,18:33:18,C,SYDNEY,GEORGE ST,264,SHOP 22,2000,310,0
401573237,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190826,18:33:18,C,SYDNEY,GEORGE ST,264,SHOP 22,2000,310,0
401573237,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190826,18:33:18,C,SYDNEY,GEORGE ST,264,SHOP 22,2000,310,0
401573237,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190826,18:33:18,C,SYDNEY,GEORGE ST,264,SHOP 22,2000,310,0
401557911,GMAA,Adds and Alts,542,CHANGE RESIDENTIAL METER GAS/ CORRECTIVE,MCH,Meter Change,20190810,16:06:11,C,COOKS HILL,DAWSON ST,63,,2300,500,30
401557911,GMAA,Adds and Alts,542,CHANGE RESIDENTIAL METER GAS/ CORRECTIVE,MCH,Meter Change,20190810,16:06:11,C,COOKS HILL,DAWSON ST,63,,2300,500,30
401562877,GMAA,Adds and Alts,542,CHANGE RESIDENTIAL METER GAS/ CORRECTIVE,MCH,Meter Change,20190815,21:46:56,C,SYLVANIA,PRINCES HWY,252,,2224,350,15
401562877,GMAA,Adds and Alts,542,CHANGE RESIDENTIAL METER GAS/ CORRECTIVE,MCH,Meter Change,20190815,21:46:56,C,SYLVANIA,PRINCES HWY,252,,2224,350,15
401572078,GMAA,Adds and Alts,542,CHANGE RESIDENTIAL METER GAS/ CORRECTIVE,MCH,Meter Change,20190824,10:25:25,C,GREENACRE,MARGARET ST,29,,2190,240,20
401572078,GMAA,Adds and Alts,542,CHANGE RESIDENTIAL METER GAS/ CORRECTIVE,MCH,Meter Change,20190824,10:25:25,C,GREENACRE,MARGARET ST,29,,2190,240,20
401572078,GMAA,Adds and Alts,542,CHANGE RESIDENTIAL METER GAS/ CORRECTIVE,MCH,Meter Change,20190824,10:25:25,C,GREENACRE,MARGARET ST,29,,2190,240,20
401572078,GMAA,Adds and Alts,542,CHANGE RESIDENTIAL METER GAS/ CORRECTIVE,MCH,Meter Change,20190824,10:25:25,C,GREENACRE,MARGARET ST,29,,2190,240,20
401552859,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190805,18:40:07,C,SYDNEY,MARTIN PL,1,SHOP 2,2000,310,0
401552859,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190805,18:40:07,C,SYDNEY,MARTIN PL,1,SHOP 2,2000,310,0
401552859,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190805,18:40:07,C,SYDNEY,MARTIN PL,1,SHOP 2,2000,310,0
401552859,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190805,18:40:07,C,SYDNEY,MARTIN PL,1,SHOP 2,2000,310,0
401572524,GMAA,Adds and Alts,542,CHANGE RESIDENTIAL METER GAS/ CORRECTIVE,MCH,Meter Change,20190825,18:00:32,C,LEURA,THE LINKS RD,5,,2780,290,10
401572524,GMAA,Adds and Alts,542,CHANGE RESIDENTIAL METER GAS/ CORRECTIVE,MCH,Meter Change,20190825,18:00:32,C,LEURA,THE LINKS RD,5,,2780,290,10
401572071,GMAA,Adds and Alts,542,CHANGE RESIDENTIAL METER GAS/ CORRECTIVE,MCH,Meter Change,20190824,08:40:18,C,PUNCHBOWL,YARRAN ST,31,,2196,330,35
401572071,GMAA,Adds and Alts,542,CHANGE RESIDENTIAL METER GAS/ CORRECTIVE,MCH,Meter Change,20190824,08:40:18,C,PUNCHBOWL,YARRAN ST,31,,2196,330,35
401546590,GMAA,Adds and Alts,542,CHANGE RESIDENTIAL METER GAS/ CORRECTIVE,MCH,Meter Change,20190801,19:25:50,C,BLUE HAVEN,ST LAWRENCE AVE,53,,2262,123,30
401546590,GMAA,Adds and Alts,542,CHANGE RESIDENTIAL METER GAS/ CORRECTIVE,MCH,Meter Change,20190801,19:25:50,C,BLUE HAVEN,ST LAWRENCE AVE,53,,2262,123,30
401572524,GMAA,Adds and Alts,542,CHANGE RESIDENTIAL METER GAS/ CORRECTIVE,MCH,Meter Change,20190825,18:00:32,C,LEURA,THE LINKS RD,5,,2780,290,10
401572524,GMAA,Adds and Alts,542,CHANGE RESIDENTIAL METER GAS/ CORRECTIVE,MCH,Meter Change,20190825,18:00:32,C,LEURA,THE LINKS RD,5,,2780,290,10
401546962,GMAA,Adds and Alts,542,CHANGE RESIDENTIAL METER GAS/ CORRECTIVE,MCH,Meter Change,20190802,09:13:34,C,BLAYNEY,TUMULLA PL,6,,2799,811,30
401546962,GMAA,Adds and Alts,542,CHANGE RESIDENTIAL METER GAS/ CORRECTIVE,MCH,Meter Change,20190802,09:13:34,C,BLAYNEY,TUMULLA PL,6,,2799,811,30
401557557,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190809,18:50:04,C,MIDDLE DURAL,OLD NORTHERN RD,1285,,2158,435,0
401557557,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190809,18:50:04,C,MIDDLE DURAL,OLD NORTHERN RD,1285,,2158,435,0
401557557,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190809,18:50:04,C,MIDDLE DURAL,OLD NORTHERN RD,1285,,2158,435,0
401557557,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190809,18:50:04,C,MIDDLE DURAL,OLD NORTHERN RD,1285,,2158,435,0
401573266,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190826,18:33:52,C,NOWRA,BARCOO WAY,5,,2541,304,0
401573266,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190826,18:33:52,C,NOWRA,BARCOO WAY,5,,2541,304,0
401556609,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190808,18:33:15,C,KOTARA,SPRINGFIELD AVE,99,,2289,501,0
401556609,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190808,18:33:15,C,KOTARA,SPRINGFIELD AVE,99,,2289,501,0
401574251,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190827,18:40:45,C,HURSTVILLE,CARRINGTON AVE,223,,2220,340,0
401574251,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190827,18:40:45,C,HURSTVILLE,CARRINGTON AVE,223,,2220,340,0
401552941,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190805,18:41:34,C,ASHTONFIELD,DERRY CL,3,,2323,503,0
401552941,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190805,18:41:34,C,ASHTONFIELD,DERRY CL,3,,2323,503,0
401564098,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190816,18:52:09,C,ST PETERS,CAMPBELL RD,41,,2044,320,0
401564098,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190816,18:52:09,C,ST PETERS,CAMPBELL RD,41,,2044,320,0
401564098,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190816,18:52:09,C,ST PETERS,CAMPBELL RD,41,,2044,320,0
401564098,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190816,18:52:09,C,ST PETERS,CAMPBELL RD,41,,2044,320,0
401562901,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190815,18:33:11,C,TIGHES HILL,GEORGE ST,19,,2297,500,0
401562901,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190815,18:33:11,C,TIGHES HILL,GEORGE ST,19,,2297,500,0
401573262,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190826,18:33:47,C,GREEN POINT,HIGHLAND RD,16,,2251,120,0
401573262,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190826,18:33:47,C,GREEN POINT,HIGHLAND RD,16,,2251,120,0
401562892,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190815,18:33:00,C,HORNSBY,CLARKE RD,41,,2077,435,0
401562892,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190815,18:33:00,C,HORNSBY,CLARKE RD,41,,2077,435,0
401562892,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190815,18:33:00,C,HORNSBY,CLARKE RD,41,,2077,435,0
401562892,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190815,18:33:00,C,HORNSBY,CLARKE RD,41,,2077,435,0
401570909,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190822,18:40:53,C,PUNCHBOWL,DUNCAN ST,17,,2196,330,0
401570909,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190822,18:40:53,C,PUNCHBOWL,DUNCAN ST,17,,2196,330,0
401573261,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190826,18:33:46,C,NEWPORT,GRANDVIEW DR,64,,2106,425,0
401573261,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190826,18:33:46,C,NEWPORT,GRANDVIEW DR,64,,2106,425,0
401569806,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190821,18:37:28,C,EASTWOOD,CARRINGTON CRES,28,,2122,440,0
401569806,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190821,18:37:28,C,EASTWOOD,CARRINGTON CRES,28,,2122,440,0
401569806,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190821,18:37:28,C,EASTWOOD,CARRINGTON CRES,28,,2122,440,0
401569806,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190821,18:37:28,C,EASTWOOD,CARRINGTON CRES,28,,2122,440,0
401561605,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190814,18:33:45,C,EMU PLAINS,WESTBANK AVE,23,,2750,230,0
401561605,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190814,18:33:45,C,EMU PLAINS,WESTBANK AVE,23,,2750,230,0
401570886,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190822,18:40:14,C,MASCOT,WANT ST,17,,2020,340,0
401570886,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190822,18:40:14,C,MASCOT,WANT ST,17,,2020,340,0
401561612,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190814,18:33:58,C,BONDI BEACH,GLASGOW AVE,50,,2026,310,0
401561612,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190814,18:33:58,C,BONDI BEACH,GLASGOW AVE,50,,2026,310,0
401561612,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190814,18:33:58,C,BONDI BEACH,GLASGOW AVE,50,,2026,310,0
401561612,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190814,18:33:58,C,BONDI BEACH,GLASGOW AVE,50,,2026,310,0
401573263,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190826,18:33:48,C,GREEN POINT,HIGHLAND RD,17,,2251,120,0
401573263,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190826,18:33:48,C,GREEN POINT,HIGHLAND RD,17,,2251,120,0
401578521,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190830,18:32:33,C,WAMBERAL,LOXTON AVE,20,,2260,120,0
401578521,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190830,18:32:33,C,WAMBERAL,LOXTON AVE,20,,2260,120,0
401574248,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190827,18:40:42,C,NEW LAMBTON,AVONDALE RD,9,,2305,501,0
401574248,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190827,18:40:42,C,NEW LAMBTON,AVONDALE RD,9,,2305,501,0
401575358,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190828,18:38:44,C,REDFERN,REGENT ST,173,,2016,310,0
401575358,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190828,18:38:44,C,REDFERN,REGENT ST,173,,2016,310,0
401575358,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190828,18:38:44,C,REDFERN,REGENT ST,173,,2016,310,0
401575358,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190828,18:38:44,C,REDFERN,REGENT ST,173,,2016,310,0
401564101,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190816,18:52:12,C,CONSTITUTION HILL,FRASER ST,13,,2145,210,0
401564101,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190816,18:52:12,C,CONSTITUTION HILL,FRASER ST,13,,2145,210,0
401564101,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190816,18:52:12,C,CONSTITUTION HILL,FRASER ST,13,,2145,210,0
401564101,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190816,18:52:12,C,CONSTITUTION HILL,FRASER ST,13,,2145,210,0
401570888,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190822,18:40:17,C,KINGSGROVE,CAROLINE ST,63,,2208,330,0
401570888,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190822,18:40:17,C,KINGSGROVE,CAROLINE ST,63,,2208,330,0
401578522,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190830,18:32:34,C,WAMBERAL,THE ENTRANCE ROAD,823,,2260,120,0
401578522,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190830,18:32:34,C,WAMBERAL,THE ENTRANCE ROAD,823,,2260,120,0
401557550,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190809,18:49:53,C,QUAKERS HILL,LALOR RD,109,,2763,220,0
401557550,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190809,18:49:53,C,QUAKERS HILL,LALOR RD,109,,2763,220,0
401577479,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190829,18:53:19,C,LANE COVE,PACIFIC HWY,328,,2066,440,0
401577479,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190829,18:53:19,C,LANE COVE,PACIFIC HWY,328,,2066,440,0
401577479,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190829,18:53:19,C,LANE COVE,PACIFIC HWY,328,,2066,440,0
401577479,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190829,18:53:19,C,LANE COVE,PACIFIC HWY,328,,2066,440,0
401554267,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190806,18:34:40,C,GLENBROOK,GLENBROOK RD,4,,2773,290,0
401554267,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190806,18:34:40,C,GLENBROOK,GLENBROOK RD,4,,2773,290,0
401554265,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190806,18:34:37,C,BURWOOD,VICTORIA ST E,29,,2134,330,0
401554265,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190806,18:34:37,C,BURWOOD,VICTORIA ST E,29,,2134,330,0
401552911,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190805,18:40:34,C,HABERFIELD,FORREST ST,14,,2045,320,0
401552911,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190805,18:40:34,C,HABERFIELD,FORREST ST,14,,2045,320,0
401552911,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190805,18:40:34,C,HABERFIELD,FORREST ST,14,,2045,320,0
401552911,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190805,18:40:34,C,HABERFIELD,FORREST ST,14,,2045,320,0
401570881,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190822,18:40:06,C,KINGSGROVE,BERITH ST,34,,2208,330,0
401570881,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190822,18:40:06,C,KINGSGROVE,BERITH ST,34,,2208,330,0
401577481,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190829,18:53:22,C,NEW LAMBTON,FREYBERG ST,51,,2305,501,0
401577481,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190829,18:53:22,C,NEW LAMBTON,FREYBERG ST,51,,2305,501,0
